会社名,住所,電話番号
都きしめん 土山店,兵庫県明石市 二見町西二見2085-2,078-943-0385
割烹 寿司 貞楽,兵庫県明石市 本町1-1-5,078-911-8051
ステーキ宮川,兵庫県明石市 本町2-2-9,078-911-2378
勝景園,兵庫県明石市 相生町1-3-6,078-912-8843
のむらや,兵庫県明石市 二見町東二見375-2,078-941-1888
平和園,兵庫県明石市 西新町3-9-23,078-922-8045
平和園,兵庫県明石市 二見町東二見387-1,078-943-1765
やまと 大久保店,兵庫県明石市 大久保町西脇532-5,078-934-8929
焼肉 やまと 本店,兵庫県明石市 大久保町江井島762-12,078-946-3955
よ志乃,兵庫県明石市 二見町西二見1232-1,078-942-9423
舵,兵庫県明石市 西新町2-15-7,078-924-8986
中華料理 天龍閣,兵庫県明石市 魚住町清水1293-15,078-943-0215
中国料理 珍,兵庫県明石市 大道町2-12-4,078-927-0121
富美,兵庫県明石市 朝霧南町4-1-44,078-913-3526
北京,兵庫県明石市 松が丘2-2-13,078-918-0696
まいどおおきに食堂 明石二見食堂,兵庫県明石市 二見町西二見1681-1,078-949-3558
いずも亭,兵庫県明石市 本町1-14-8,078-911-5057
酒肴飯菜たけもと,兵庫県明石市 本町1-7-18,078-913-4597
松の内 明石屋,兵庫県明石市 松の内1-12-5,078-928-0056
侘助,兵庫県明石市 太寺2-12-29,078-914-2315
一休,兵庫県明石市 貴崎3-14-1,078-922-8322
うえむら寿し,兵庫県明石市 大蔵天神町22-25,078-917-0588
希凛 本店,兵庫県明石市 本町1-2-15,078-918-3737
栄鮨,兵庫県明石市 相生町2-5-28,078-917-3813
鮨丹甫,兵庫県明石市 本町1-12-18,078-913-2066
すし処照,兵庫県明石市 朝霧町2-10-12,078-918-0936
市松寿司,兵庫県明石市 大久保町江井島763-1,078-946-1012
シェ ワダ,兵庫県明石市 大明石町2-3-25,078-911-5539
ふぐ元,兵庫県明石市 材木町12-3,078-918-1079
與五郎,兵庫県明石市 材木町17-17,078-911-4564
一兵衛炭火やきとり,兵庫県明石市 朝霧南町2-197-3,078-914-4435
都きしめん 西明石店,兵庫県明石市 松の内2-3-8,078-929-3851
花姫,兵庫県明石市 小久保2-12-3,078-922-5552
焼肉シマヤ,兵庫県明石市 大久保町西島233-4,078-947-6976
らーめん2国 明石店,兵庫県明石市 硯町3-1-23,078-928-2799
寿したちばな,兵庫県明石市 大久保町西脇376-1,078-936-7657
きぼう軒・朝霧店,兵庫県明石市 大蔵八幡町138-1,078-912-1858
のぶちゃん,兵庫県明石市 太寺大野町2693,078-911-7400
風花,兵庫県明石市 硯町3-11-24,078-922-4129
大久保酒場 情熱ホルモン,兵庫県明石市 大久保町大窪601-1,078-935-4129
立呑み 楽,兵庫県明石市 大明石町1-1-23,078-917-4377
喫茶神戸館,兵庫県明石市 二見町西二見157-112,078-941-6149
彩とり,兵庫県明石市 野々上3-14-7,078-925-2868
とり百西明石店,兵庫県明石市 松の内2-5-15,078-927-5757
鳥正,兵庫県明石市 大久保町大窪1871-6,078-935-0773
やきとり串政,兵庫県明石市 松の内2-9-17,078-924-6772
やきとり大吉 魚住店,兵庫県明石市 魚住町長坂寺816-29,078-947-8688
焼とり田家,兵庫県明石市 二見町西二見796-1,078-944-7001
歩,兵庫県明石市 田町2-10-5,078-923-3588
亜土里絵,兵庫県明石市 松の内2-7-4,078-928-8099
エー アンド エム,兵庫県明石市 松が丘2-3-7,078-912-1665
カヌー,兵庫県明石市 二見町東二見748-3,078-943-6661
華鈴,兵庫県明石市 魚住町中尾703-15,078-947-1898
喫茶G Y,兵庫県明石市 大久保町江井島1033-2,078-947-1700
コーヒーハウスキャンベル,兵庫県明石市 本町2-6-20,078-917-7122
サモワール,兵庫県明石市 大久保町大窪1521-1,078-934-7334
ジュン,兵庫県明石市 本町1-9-13,078-917-6139
スリーセブン,兵庫県明石市 魚住町西岡1019-5,078-943-0777
ソアラ,兵庫県明石市 本町1-2-4,078-913-6213
谷間に3つの鐘がなる,兵庫県明石市 大蔵谷奥16-31,078-913-3910
フラワーハウス,兵庫県明石市 小久保3-18-1,078-920-0710
ホンジュラス,兵庫県明石市 大久保町大窪875-1,078-935-4337
木馬舘,兵庫県明石市 大蔵天神町22-25,078-911-1221
ヤマカワ,兵庫県明石市 本町2-2-3,078-911-8088
ルーヴル,兵庫県明石市 大久保町大窪1734-1,078-935-2205
ローゼ・デ・マリ,兵庫県明石市 硯町2-5-49,078-923-3046
モスバーガー明石大久保インター店,兵庫県明石市 大久保町大窪2677-1,078-935-6001
山冨士珈琲店,兵庫県明石市 大久保町大窪2684-1,078-935-0868
ドライブインナガサワ 土山本店 はりまや,兵庫県明石市 魚住町清水2464-1,078-943-5668
中華ラーメンあぐんちゃ,兵庫県明石市 松の内2-9-17,078-924-6335
ラーメン台北,兵庫県明石市 魚住町清水118-1,078-944-2246
黄金の穂,兵庫県明石市 朝霧町3-13-5,078-911-1866
金虎 明石二見店,兵庫県明石市 二見町西二見1868-1,078-945-3360
炭火焼鳥 とさか,兵庫県明石市 大明石町1-7-13,078-913-8857
楠,兵庫県明石市 小久保1-4-11,078-924-8111
居酒屋まんま,兵庫県明石市 本町1-3-13,078-914-3488
PATISSERIE KuRi 二見本店,兵庫県明石市 二見町東二見715-1,078-941-2415
ナマステマハル明石,兵庫県明石市 大明石町2-4-16,078-918-0070
立ち呑み処たなか屋,兵庫県明石市 本町1-1-13,078-912-2218
焼あなご 下村屋 二見店,兵庫県明石市 二見町東二見379-1,078-939-4680
明石旬楽 よもぎ,兵庫県明石市 松の内2-1-12,078-923-7128
炭火串焼 今日や,兵庫県明石市 大明石町1-7-22,078-914-5086
鉄板焼 お好み焼 五,兵庫県明石市 大明石町1-11-1,078-917-4570
つなぎ家,兵庫県明石市 本町1-1-12,078-917-3700
寿し 澤田,兵庫県明石市 魚住町清水116-1,078-946-6577
大番,兵庫県明石市 大久保町大窪282-1,078-936-4788
香仙,兵庫県明石市 魚住町清水2347-10,078-943-7811
ギャラリーであい,兵庫県明石市 本町1-2-8,078-914-5728
旨味厨房 中華や！！,兵庫県明石市 相生町2-5-11,078-912-6264
サカエ屋,兵庫県明石市 北王子町2-50,078-928-6370
レストランバー オオタニ,兵庫県明石市 本町1-1-13,078-911-5181
フロッグ蛙,兵庫県明石市 大久保町西島810-8,078-947-8050
菊水鮓 西店,兵庫県明石市 松の内1-4-15,078-928-7157
お食事処 喜八庵,兵庫県明石市 本町1-4-20,078-911-3378
かねひで,兵庫県明石市 本町1-5-20,078-912-2194
とり居,兵庫県明石市 本町1-3-20,078-912-4043
五半,兵庫県明石市 大明石町1-8-8,078-918-6002
お好み焼 鉄板焼 尾瀬,兵庫県明石市 本町1-2-5,078-939-4225
洋風料理＆焼鳥 らんなー,兵庫県明石市 東仲ノ町11-19,078-917-3381
Journey Coffee Roasters,兵庫県明石市 大明石町2-3-35,078-912-0023
明石焼 乱,兵庫県明石市 松の内2-4-10,078-922-5590
海峡亭,兵庫県明石市 本町2-1-4,078-917-7707
喫茶 軽食 ヨシダ,兵庫県明石市 本町1-1-5,078-917-2925
イタリア居酒屋ミオ,兵庫県明石市 相生町2-4-11,078-913-5116
魚の棚パスタバール,兵庫県明石市 本町1-1-22,078-918-0020
神和,兵庫県明石市 本町1-1-20,078-914-7155
明石の魚 嵜 SAKI,兵庫県明石市 本町1-9-7,078-945-6994
竹内うどん店,兵庫県明石市 西新町3-10-8,078-922-3116
Cafe NEUE,兵庫県明石市 二見町東二見888-3,078-949-1039
旬花,兵庫県明石市 本町1-7-13,078-917-0222
米助,兵庫県明石市 大久保町大久保町880-1,078-934-3910
薩摩屋,兵庫県明石市 林崎町2-5-37,078-927-7424
和ごころ 万彩,兵庫県明石市 本町1-3-14,078-920-8535
ぶぅ,兵庫県明石市 大久保町西島810-12,078-947-9500
星乃珈琲店 西明石店,兵庫県明石市 野々上3-15-16,078-995-8718
神戸ちぇりー亭 明石魚住店,兵庫県明石市 魚住町清水17-2,078-946-6707
すずり,兵庫県明石市 本町2-2-8,078-912-9888
ホルモンバルヤマト 明石本店,兵庫県明石市 本町2-2-9,078-911-0811
No 123,兵庫県明石市 本町1-4-15,078-911-3361
おふく,兵庫県明石市 松の内2-7-4,078-923-8368
真,兵庫県明石市 本町2-1-7,078-915-8891
なな,兵庫県明石市 林崎町3-502-5,078-922-7256
中華そば・もつ鍋 麺や一福,兵庫県明石市 本町1-5-22,078-912-8856
レストラン ヤザマ,兵庫県明石市 和坂3-5-7,078-945-6771
フェリシア,兵庫県明石市 小久保2-10-5,078-928-6880
どんぶりざえもん,兵庫県明石市 魚住町清水2362-10,078-943-1151
山ぶき,兵庫県明石市 大久保町西島766-5,078-946-8935
もっこす 西明石店,兵庫県明石市 大道町2-12-14,078-927-3771
喫茶パルコ 北店,兵庫県明石市 明石公園1-27,078-912-7600
モスバーガー明石二見店,兵庫県明石市 二見町東二見837-6,078-941-7788
TORIYA －KUSHIYAKI－,兵庫県明石市 東仲ノ町10-9,078-917-8055
ANAND（アーナンダ）,兵庫県明石市 野々上3-15-18,078-929-1222
dining Bar from now 西明石店,兵庫県明石市 小久保1-4-11,078-924-7330
串かつキッチン 金魚,兵庫県明石市 相生町2-5-25,078-917-4177
エプロンズ,兵庫県明石市 大久保町八木128-1,078-935-1661
立呑み処 ベル・アミ,兵庫県明石市 本町1-3-13,078-955-2970
cafe Ding Dong,兵庫県明石市 魚住町清水2032-2,078-219-5176
おおもり,兵庫県明石市 大久保町八木162-1,078-936-2981
まるまる,兵庫県明石市 大明石町1-6-1,078-918-6038
居酒屋いっぽん志や 西明石店,兵庫県明石市 小久保2-1-28,078-923-1899
Bee club,兵庫県明石市 王子2-8-15,078-929-1329
Gasse,兵庫県明石市 魚住町清水2205-2,078-945-6999
焼肉 籠屋八兵衛 明石二見店,兵庫県明石市 二見町西二見1834-1,078-942-0063
うなぎ黒谷,兵庫県明石市 本町1-6-14,078-912-1009
さん天 明石大久保店,兵庫県明石市 大久保町大窪330-1,078-962-4639
国産鶏焼 食べ放題・鶏とりお,兵庫県明石市 二見町西二見1727-1,078-941-1333
よし川,兵庫県明石市 本町1-2-16,078-911-8311
ふなまち,兵庫県明石市 材木町5-12,078-912-3508
あかし多幸,兵庫県明石市 本町1-5-17,078-911-2241
さぶちゃん,兵庫県明石市 大久保町大久保町880-1,078-920-9255
鳥元,兵庫県明石市 魚住町清水119-16,078-943-1936
まある笑店,兵庫県明石市 本町1-6-14,078-940-8484
旨いもん市場 たつや,兵庫県明石市 魚住町清水113-10,078-947-6808
まえもんkitchenおおき家,兵庫県明石市 朝霧南町2-233-12,078-915-0158
ピッツェリア ダ シュモーネ,兵庫県明石市 大久保町大窪550-1,078-995-9110
カンティーナ エノートリア,兵庫県明石市 本町1-6-8,078-911-5656
スターバックスコーヒー 明石魚住店,兵庫県明石市 魚住町清水463-3,078-949-3877
カフェ GF Kitchen 明石本店,兵庫県明石市 上ノ丸3-10-10,078-917-9610
たこ磯,兵庫県明石市 本町1-7-14,078-913-5656
酔猿,兵庫県明石市 朝霧南町3-16-18,078-585-8044
ホルモン焼肉 肉乃家,兵庫県明石市 小久保2-6-5,078-928-2998
BAR Allo,兵庫県明石市 相生町2-2-9,078-913-9660
酒場 船橋,兵庫県明石市 本町1-2-10,078-917-3126
鮨 双樹,兵庫県明石市 本町1-3-21,078-920-8974
昔焼 もうさん,兵庫県明石市 大久保町大久保町478-6,078-935-9081
燻製居酒屋 クンクン,兵庫県明石市 本町1-7-16,078-778-8220
居酒屋 金ちゃん,兵庫県明石市 田町1-10-52,078-923-4737
焼肉南大門 大久保店,兵庫県明石市 大久保町西脇175-1,078-940-8191
ドトール珈琲農園 明石魚住店,兵庫県明石市 魚住町清水1046-1,078-945-5080
まるふじ,兵庫県明石市 大久保町大窪342-1,078-940-9895
明石 魚の棚 肉焼屋,兵庫県明石市 本町1-6-2,078-995-9429
らぁ麺 しん,兵庫県明石市 硯町1-3-15,078-925-0067
ハナゾノ,兵庫県明石市 花園町1-15,078-928-2719
すし左衛門,兵庫県明石市 本町1-5-18,078-939-5486
ふじなみ,兵庫県明石市 魚住町西岡253-107,078-946-5009
インド＆ネパール料理 ナンハウスシリス,兵庫県明石市 大久保町大窪2545-8,078-936-6001
CAFE NICOLA 明石店,兵庫県明石市 二見町西二見1727-1,078-940-9257
タイのおうちごはん aroina,兵庫県明石市 朝霧南町2-1-47,078-918-7665
ぎょうざのじんべえ,兵庫県明石市 本町1-5-1,078-915-0710
炭火焼ひろひろ,兵庫県明石市 大明石町1-7-19,078-918-2917
ダイニチ食堂,兵庫県明石市 相生町2-5-25,078-587-3161
grotto,兵庫県明石市 林崎町2-5-37,078-921-8088
たちのみ あんるうぷ,兵庫県明石市西明石南町2-19-5,078-928-8868
くいもの屋わん 兵庫大久保駅前店,兵庫県明石市大久保町ゆりのき通1-2-2,078-937-3322
つくし 大久保店,兵庫県明石市大久保町ゆりのき通1-2-2,078-935-5343
無添くら寿司 明石魚住店,兵庫県明石市魚住町住吉1-4-8,078-948-3315
ごちそう村大久保店,兵庫県明石市大久保町駅前2-7-6,078-937-6137
ごちそう村西明石店,兵庫県明石市西明石北町1-1-5,078-921-7774
やきとりや あ鳥ぶ,兵庫県明石市魚住町錦が丘4-12-7,078-946-4363
ステーキのどん西明石店,兵庫県明石市西明石北町1-1-10,078-924-3399
丸亀製麺 魚住店,兵庫県明石市魚住町住吉1-11-9,078-947-5438
焼鳥屋 鳥貴族 西明石店,兵庫県明石市和坂12-12 3F,050-1807-8663
はし処 恵 南店,兵庫県明石市西明石南町2-2-4,090-4302-8561
TAKUバル,兵庫県明石市西明石南町2-14-3,078-927-8600
安芸の国,兵庫県明石市 魚住町住吉4-14-11,078-943-1162
万安,兵庫県明石市 西明石南町2-15-9,078-924-5015
いなだ屋,兵庫県明石市 西明石南町2-15-1,078-922-1760
てんこち酒場,兵庫県明石市 西明石南町2-14-9,078-923-7203
与太郎,兵庫県明石市 西明石南町2-8-12,078-923-3744
貴八,兵庫県明石市 西明石南町2-15-17,078-923-6023
Pasta e cafe Cino,兵庫県明石市 藤江中畑1409-1,078-921-5161
焼肉南大門,兵庫県明石市 西明石南町2-15-12,078-922-2641
ぎょうざ一番,兵庫県明石市 西明石南町2-13-7,078-922-4948
LA BAR CHETTA,兵庫県明石市 魚住町住吉2-1-28,078-946-8088
きらく寿司,兵庫県明石市 西明石南町2-19-5,078-922-6345
寿すし,兵庫県明石市 大道町1-10-23,078-924-0903
鮓 廣嶋,兵庫県明石市 大久保町駅前1-8-7,078-936-0303
錦鮓,兵庫県明石市 魚住町錦が丘4-7-7,078-947-4338
日本海寿司,兵庫県明石市 中朝霧丘5-17,078-913-2350
珈琲館レゴ,兵庫県明石市 大道町1-18-7,078-927-3040
洋食の店 ジューシィ,兵庫県明石市 魚住町住吉1-5-6,078-946-0860
米鶏食堂,兵庫県明石市 大久保町駅前2-1-4,078-935-9112
ふいご,兵庫県明石市 中朝霧丘4-19,078-914-2017
やきとり大吉 魚住駅前店,兵庫県明石市 魚住町錦が丘4-12-7,078-947-2738
キャッツ,兵庫県明石市 朝霧南町2-9-5 103,078-913-2775
英珈 大久保店,兵庫県明石市 大久保町福田3-1-45,078-937-0117
樹里亜,兵庫県明石市 西明石北町3-1-1,078-928-4003
来来亭 明石大久保店,兵庫県明石市 大久保町駅前2-2-8,078-935-0158
沖縄料理 宮古,兵庫県明石市 西明石南町2-2-4,078-923-6659
まんま食堂,兵庫県明石市 中朝霧丘9-12,078-914-1234
焼処びーどろ,兵庫県明石市 西明石南町2-12-4,078-923-6303
SWAAD,兵庫県明石市 大久保町わかば24-7-1,078-935-5228
まんぷく処 どんぶり勘定 魚住店,兵庫県明石市 魚住町住吉1-5-14,078-946-0122
居酒屋だんだん,兵庫県明石市 大久保町駅前2-2-4,078-937-8009
信天翁,兵庫県明石市 大久保町大窪大谷2684-2,078-936-1826
美味いもん処 こんや,兵庫県明石市 西新町1-20-28 101,078-927-5941
十三味,兵庫県明石市 西明石南町2-12-3,078-924-4438
ロッキー,兵庫県明石市 大道町1-18-2,078-928-6789
ずんどう屋 大久保店,兵庫県明石市 大久保町駅前2-12-3,078-962-4584
カフェ マローネ,兵庫県明石市 大久保町駅前1-17-2,078-936-4704
ウチごはん ホタル,兵庫県明石市 西明石南町2-12-16,078-925-2134
塩元帥 明石店,兵庫県明石市 魚住町住吉2-9-22,078-947-3580
らくちん,兵庫県明石市 大道町1-1-24,078-928-6133
のみどころ 笑 西明石店,兵庫県明石市 小久保2-1-27 105,078-921-0103
ひだまり亭,兵庫県明石市 中朝霧丘4-15,078-223-2900
あげ潮,兵庫県明石市 宮の上5-21,078-921-4839
