会社名,住所,電話番号
酒処 ふるさと,大阪府大阪市北区 中津3-5-12,06-6372-3781
憩い食堂,大阪府大阪市北区 中津3-1-30,06-6371-7820
旬げつ,大阪府大阪市北区 中津1-13-5,06-6375-1663
大阪 はなび,大阪府大阪市北区 中津1-18-7,06-6376-4648
Bar Curare,大阪府大阪市北区 中津1-10-1,06-6376-8615
White Label,大阪府大阪市北区 東天満2-10-24,06-6948-5916
ピッコロ JR大阪駅店,大阪府大阪市北区 梅田3-1-1,06-6347-4780
智屋,大阪府大阪市北区 中津7-4-26,06-6453-1948
らいず,大阪府大阪市北区 池田町6-16,06-6358-5105
La concha,大阪府大阪市北区 豊崎4-2-16,06-6373-0068
大阪王将 梅田太融寺店,大阪府大阪市北区 太融寺町6-9,06-6364-4770
中華料理 上海厨房,大阪府大阪市北区 豊崎3-15-19,06-6373-3844
海鮮イタリアンバル BARMAN 天六店,大阪府大阪市北区 国分寺1-7-5,06-6356-6007
Robson Stree Cafe,大阪府大阪市北区 大淀中3-18-29,06-7493-4176
スワン,大阪府大阪市北区 堂島1-5-8,06-6345-7701
龍華楼,大阪府大阪市北区 中崎西3-1-10,06-6375-5811
精養軒,大阪府大阪市北区 天神橋5-5-3,06-6351-6546
七福神 天満駅前店,大阪府大阪市北区 天神橋4-12-1,06-6353-5060
ひろ富,大阪府大阪市北区 本庄西1-4-11,06-6373-3410
たぬきや,大阪府大阪市北区 天神橋6-5-33,06-6351-4054
堂島ジゴロ,大阪府大阪市北区 堂島1-3-16,06-6457-6777
居酒屋 一天,大阪府大阪市北区 天神橋1-19-1,06-4801-9216
錦華園,大阪府大阪市北区 天神橋3-3-22,06-6358-3788
パパンキッチン（PAPAN Kitchen）,大阪府大阪市北区 長柄中1-7-8,06-6354-5618
ドトールコーヒーショップ 天神橋2丁目店,大阪府大阪市北区 天神橋2-1-23,06-6882-8767
がらんどう,大阪府大阪市北区 堂島1-5-8,06-6345-3553
佐勘 梅田店,大阪府大阪市北区 芝田1-7-10,06-6372-7024
Bar Capricorn,大阪府大阪市北区 国分寺1-7-5,06-6926-4352
三丁目の珈琲店,大阪府大阪市北区 天神橋3-2-9,06-6357-7811
福ちゃん,大阪府大阪市北区 国分寺2-2-1,06-6358-5692
海幸,大阪府大阪市北区 豊崎1-9-5,06-6371-3121
居酒屋みちくさ,大阪府大阪市北区 天神橋4-11-18,06-6354-2319
向井酒店,大阪府大阪市北区 同心2-3-17,06-6351-2173
栄寿司,大阪府大阪市北区 西天満6-9-2,06-6311-1822
はるいちばん,大阪府大阪市北区 豊崎3-5-7,06-7163-0713
誉,大阪府大阪市北区 曽根崎2-13-5,06-6312-0513
五郎寿し,大阪府大阪市北区 堂島1-2-23,06-6347-7788
魚屋のトラットリア アレグロペッシェ,大阪府大阪市北区 曽根崎2-13-19,06-6367-4200
西天満いがらし,大阪府大阪市北区 西天満5-12-18,06-6949-8510
THAI‐YA‐TAI,大阪府大阪市北区 曽根崎1-6-23,06-6232-8733
BEER BELLY 天満,大阪府大阪市北区 池田町7-4,06-6353-5005
もなか珈琲,大阪府大阪市北区 中崎3-3-13,06-6374-0664
自家製オーガニックグラノーラ専門店 La Granda Familio,大阪府大阪市北区 中崎西1-1-18,06-6136-7811
Dining 和楽,大阪府大阪市北区 中崎西1-9-11,06-6359-0478
炭焼笑店 陽 天満,大阪府大阪市北区 池田町6-5,06-6755-4644
お好み焼 つる家,大阪府大阪市北区 天神橋4-11-18,06-6351-9947
酒肴処 弓しげ,大阪府大阪市北区 西天満4-12-17,06-6312-0725
創作ダイニング 彩火,大阪府大阪市北区 天神橋6-1-1,06-6356-7766
パンド,大阪府大阪市北区 大淀中2-3-16,06-6453-3798
でん 中崎店,大阪府大阪市北区 中崎1-6-22,06-6372-7759
寿司処多もん,大阪府大阪市北区 天神橋5-6-2,06-4800-2480
酒菜 せお,大阪府大阪市北区 西天満4-2-14,06-6364-8617
佐野惣,大阪府大阪市北区 長柄西2-5-8,06-6351-1650
和牛の紀楽,大阪府大阪市北区 天満2-12-7,06-6351-5354
零,大阪府大阪市北区 中崎西1-7-12,06-6136-6484
ふじ,大阪府大阪市北区 池田町15-3,06-6353-8910
五菜,大阪府大阪市北区 曽根崎2-15-29,06-6367-3980
泰楽,大阪府大阪市北区 神山町9-16,06-6755-4812
そば切り 荒凡夫,大阪府大阪市北区 西天満4-1-11,06-6315-6767
HAPPY FOODとお酒 牡丹 BOTAN,大阪府大阪市北区 天神橋3-5-21,06-6242-8000
お食事処 ひよこ,大阪府大阪市北区 堂島1-3-20,06-6348-0145
大阪麺哲,大阪府大阪市北区 曾根崎2-10-27,06-6232-8459
韓国料理 シンガネ,大阪府大阪市北区 梅田1-11-4,06-6344-2388
Ajillo Bar Caminar（アヒージョ バル カミナール）,大阪府大阪市北区 天神橋4-6-11,06-6360-9444
同心二丁目ワイン食堂,大阪府大阪市北区 同心2-6-19,06-6314-6382
天満酒蔵,大阪府大阪市北区 天神橋5-7-28,06-6353-3792
中国料理 故宮,大阪府大阪市北区 大淀中1-1-20,06-6440-1065
日本料理 はなの,大阪府大阪市北区 大淀中1-1-20,06-6440-1066
アマデウス,大阪府大阪市北区 大淀中1-1-20,06-6440-1062
鮨処一心はなれ,大阪府大阪市北区 天神橋3-5-9,06-6352-7077
ドトールコーヒーショップ 西天満宇治電ビル店,大阪府大阪市北区 西天満4-8-17,06-6366-6166
炭焼笑店 陽 お初天神裏参道,大阪府大阪市北区 曽根崎2-10-6,06-6809-1177
活海老バル orb 裏参道,大阪府大阪市北区 曽根崎2-9-16,06-6940-4419
無双ラーメン,大阪府大阪市北区 天神橋4-10-16,06-6882-3320
スパイスカレー まるせ,大阪府大阪市北区 中津1-11-28,06-6136-7005
居酒屋 じょっぱり,大阪府大阪市北区 天神橋1-13-21,06-6926-4521
馬鹿坊,大阪府大阪市北区 浮田1-4-10,06-6372-3368
BAR ESCAE,大阪府大阪市北区 浮田1-5-24,06-6292-6544
喜多郎寿し お初天神店,大阪府大阪市北区 曽根崎2-9-19,06-6363-5565
エクウス,大阪府大阪市北区 西天満4-7-15,06-6363-3003
T．A．B umeda,大阪府大阪市北区 神山町8-14,06-4977-6826
まん月,大阪府大阪市北区 同心2-3-29,06-6356-0314
焼肉ダイニング タケショク,大阪府大阪市北区 天神橋4-4-1,06-6881-1340
天神橋 サンボア,大阪府大阪市北区 天神橋3-8-3,06-6360-4212
洛ニ神,大阪府大阪市北区 浪花町4-22,06-6371-1088
トムントコ,大阪府大阪市北区 池田町12-8,06-7161-3261
月泉,大阪府大阪市北区 西天満1-6-4,06-6366-0055
WHITE・CROW,大阪府大阪市北区 天神橋5-4-11,06-6353-5639
ショットバーガーデンカフェ,大阪府大阪市北区 天神橋5-6-22,06-6353-9116
おやさいバル TIERRA KAKUREGA,大阪府大阪市北区 中津1-11-31,06-6373-2468
すべらんうどん,大阪府大阪市北区 天神橋2-5-6,0120-533-539
もりもと,大阪府大阪市北区 天神橋1-14-5,06-6882-5377
一途,大阪府大阪市北区 天神橋2-2-28,06-6882-0101
オステリア オッタンタセッテ －87－,大阪府大阪市北区 西天満4-1-11,06-6360-9508
ma‐jo cafe,大阪府大阪市北区 中崎西4-2-12,06-6371-1577
げん家ラーメン 天六国分寺店,大阪府大阪市北区 国分寺1-2-20,06-6355-1414
Bar earth,大阪府大阪市北区 曽根崎2-14-7,06-6367-2155
焼肉 姜家,大阪府大阪市北区 中崎1-6-4,06-6147-3933
和伊和伊,大阪府大阪市北区 天神橋5-1-4,06-6881-6830
Taveruna Bar Delta,大阪府大阪市北区 天神橋5-2-2,06-4967-7674
名代宇奈とと 南森町店,大阪府大阪市北区 天神橋2-3-24,06-6882-6969
洋食 おくむら,大阪府大阪市北区 中津1-14-10,06-6375-3330
Paraiso,大阪府大阪市北区 池田町2-7,06-6358-3923
らーめん香澄 中崎町店,大阪府大阪市北区 中崎2-1-1,06-6374-1588
CASA HOMS,大阪府大阪市北区 中崎西4-1-14,06-6373-9009
炭焼酒場 まさむね,大阪府大阪市北区 池田町9-12,06-6135-0035
たかちゃん 中津店,大阪府大阪市北区 中津1-7-15,06-6374-2299
さかもと,大阪府大阪市北区 西天満4-11-8,06-6315-0033
中国料理 白鳳,大阪府大阪市北区 大淀中2-11-23,06-6451-2124
匠味 takumi,大阪府大阪市北区 大淀中2-5-3,06-6131-8404
グリル 光陽,大阪府大阪市北区 西天満5-15-9,06-6365-6718
CAN BASHI,大阪府大阪市北区 天神橋1-3-4,06-6360-4859
スターバックスコーヒー LUCUA 1100 2階 グランマルシェ店,大阪府大阪市北区 梅田3-1-3,06-6151-1512
南森町 天神ポルポ,大阪府大阪市北区 天神橋1-18-13,06-6809-6671
Bar MaLLow,大阪府大阪市北区 神山町9-25,06-6312-5090
カフェ ソララ,大阪府大阪市北区 天神橋3-8-18,06-4977-4870
焼肉わっちょい 大阪本店,大阪府大阪市北区 池田町5-8,06-6881-5129
カジュアルアメリカンレストランBBS,大阪府大阪市北区 大淀中1-11-6,06-7504-2126
いちご,大阪府大阪市北区 中崎西1-8-3,06-6374-2248
かよい,大阪府大阪市北区 池田町6-6,06-6351-5038
酒菜屋 かんきち,大阪府大阪市北区 池田町17-10,06-6940-0395
喫茶 さかえ,大阪府大阪市北区 豊崎2-7-13,06-6373-0398
なかみせ,大阪府大阪市北区 曾根崎2-5-40,06-6311-6881
藁焼きと高知の地酒 かがやきキッチン,大阪府大阪市北区 大淀中1-8-26,06-6345-1237
喜庵,大阪府大阪市北区 堂島1-3-37,06-6341-1882
日本酒食堂 SO‐KEN,大阪府大阪市北区 中津3-5-5,06-4256-8243
匠味,大阪府大阪市北区 西天満4-12-15,06-7222-3506
紅谷,大阪府大阪市北区 堂島1-3-3,06-6344-3739
cafe ゆう,大阪府大阪市北区 芝田1-10-3,06-6377-6777
創作和食 美乃家 中津本店,大阪府大阪市北区 中津1-2-18,06-6371-2719
堂島サンボア,大阪府大阪市北区 堂島1-5-40,06-6341-5368
真波炉- Mahalo -,大阪府大阪市北区 中津1-17-26,06-6377-7807
ココユマぐらんぱ,大阪府大阪市北区 豊崎4-3-1,06-7182-9333
HOOD by Vargas,大阪府大阪市北区 中津1-14-6,06-6375-0035
カラフル,大阪府大阪市北区 天神橋6-3-26,06-7182-9463
kaico cafe,大阪府大阪市北区 天神橋1-12-21,06-6809-6188
ル ボー タン,大阪府大阪市北区 天神橋1-20-17,06-6926-4473
寿司匠 あを葉,大阪府大阪市北区 中津1-2-15,06-6450-8370
アース ダイバー カフェ ダイニング,大阪府大阪市北区 大淀中4-15-12,06-7506-2774
イタリア酒場 炎LAVITA 天満店,大阪府大阪市北区 池田町6-16,06-4801-8115
炎LAVITA FORNO,大阪府大阪市北区 天神橋5-2-5,06-6351-7299
蜜香屋 中崎店,大阪府大阪市北区 中崎1-6-20,06-6147-9320
珈琲館 北,大阪府大阪市北区 芝田1-5-12,06-6372-4641
ラ ピッツァ ドォーロ,大阪府大阪市北区 浮田1-6-8,06-6372-7291
らーめん Ciel,大阪府大阪市北区 中崎西4-2-16,06-6373-0066
天ぷら 市,大阪府大阪市北区 天神橋3-7-26,06-6354-7422
ずっとおでん,大阪府大阪市北区 池田町17-18,06-6809-2132
旬味えがわ,大阪府大阪市北区 天満2-8-4,06-4981-3156
和,大阪府大阪市北区 長柄西1-5-1,06-6136-1139
L‐cube,大阪府大阪市北区 豊崎5-1-16,06-6940-6335
ワイン屋台 ぶどうの木,大阪府大阪市北区 長柄中1-4-9,06-6360-4222
手打ちうどん ながれ,大阪府大阪市北区 西天満4-3-13,06-6809-6205
寿司常,大阪府大阪市北区 天神橋2-4-3,06-6351-9886
Le Marrakech（ル・マラケシュ）,大阪府大阪市北区 大淀中1-17-7,06-7177-1823
CHEESE HOLIC BAR,大阪府大阪市北区 同心2-13-6,06-6358-2668
新多聞酒蔵,大阪府大阪市北区 天神橋4-12-3,06-6882-5105
カオヤム堂,大阪府大阪市北区 本庄西1-5-11,06-4256-8088
ラー麺 ずんどう屋 天神橋4丁目店,大阪府大阪市北区 天神橋4-8-13,06-4801-8480
V’l l’ Bon Vent,大阪府大阪市北区 浮田1-4-1,06-6225-8286
炭美酒彩 一馬力,大阪府大阪市北区 浮田1-3-14,06-6377-5516
備長炭やきとり 鶏夢,大阪府大阪市北区 天神橋3-5-21,06-6809-5629
丸峯,大阪府大阪市北区 天神橋6-2-20,06-6351-6866
岡本珈琲,大阪府大阪市北区 神山町15-16,06-6312-9355
DIAMONDO BIRYANI,大阪府大阪市北区 中津3-17-2,06-6225-7181
NOON＋CAFE,大阪府大阪市北区 中崎西3-3-8,06-6373-4919
お野菜ブラッスリー BELLA PORTO,大阪府大阪市北区 豊崎3-6-13,06-6373-1355
山なか製麺所,大阪府大阪市北区 天神橋3-3-14,06-6354-5507
おひるや,大阪府大阪市北区 豊崎5-7-14,06-6371-6574
居酒屋なんもり壱番,大阪府大阪市北区 天神橋3-1-17,06-6353-6006
マルセロ,大阪府大阪市北区 池田町9-10,06-6809-4510
三田製麺所 天満駅前店,大阪府大阪市北区 天神橋4-4-8,06-6357-3831
ドッグカフェ＆ドッグ居酒屋 にぃにぃ,大阪府大阪市北区 大淀中3-7-6,06-6147-2821
猫を愛する人のカフェ URIEL,大阪府大阪市北区 中崎西4-1-30,06-6486-9770
稀少部位専門店 和牛の壺 やまむら,大阪府大阪市北区 天神橋1-13-14,06-4801-5787
KOJI,大阪府大阪市北区 大淀中3-12-17,06-6458-1648
L’O des Vignes,大阪府大阪市北区 中崎3-2-25,06-6147-6005
迦羅求羅,大阪府大阪市北区 豊崎5-7-8,06-6371-6160
喫茶 来夢,大阪府大阪市北区 天神橋1-18-6,06-7161-0637
麻辣坦々麺 堂島,大阪府大阪市北区 堂島2-1-27,06-6453-1168
炭焼地鶏 鳥健 天神橋店,大阪府大阪市北区 天神橋1-20-3,06-7182-2419
立呑み The Coconuts Diner〜やしの実食堂〜,大阪府大阪市北区 天神橋6-3-26,06-6353-5115
炭焼親子丼の店 鶏玉 天五店,大阪府大阪市北区 天神橋5-7-20,06-6242-8550
とん 大阪駅前第3ビル店,大阪府大阪市北区 梅田1-1-3,06-6347-8711
べーかりーかふぇ 伊勢屋,大阪府大阪市北区 中崎西4-1-1,06-6375-3858
焼き鳥 渡鳥 西天満総本店,大阪府大阪市北区 西天満4-5-23,06-6366-4550
ホテルビナリオ梅田 宴会場,大阪府大阪市北区 豊崎3-9-1,06-6373-1138
ウマカラ食堂 福島店,大阪府大阪市北区 大淀中2-5-7,06-6442-1757
ビストロ ワイン酒場 Gobu＋,大阪府大阪市北区 池田町6-17,06-6314-6607
らぁ麺 きくはん,大阪府大阪市北区 中崎西1-9-11,06-6374-0136
膳途洋々,大阪府大阪市北区 天神橋4-2-23,06-6948-6959
中国菜 feve．,大阪府大阪市北区 大淀中1-12-7,06-6485-8281
ニューMASA,大阪府大阪市北区 中崎西1-1-16,06-6373-3445
Folk Kitchen（フォルク キッチン） オールデイダイニング,大阪府大阪市北区 梅田1-8-8,06-6347-7111
CENTRUM（セントラム） グリル＆ワイン,大阪府大阪市北区 梅田1-8-8,06-6347-7111
川梅（かわうめ） 懐石・鮨,大阪府大阪市北区 梅田1-8-8,06-6347-7111
天ぷらとワイン大塩 天五横丁店,大阪府大阪市北区 天神橋5-6-23,06-6232-8838
炭匠 御厨,大阪府大阪市北区 西天満5-10-4,06-6948-5563
天満 肉焼屋,大阪府大阪市北区 池田町7-2,06-6242-4129
マンダリン,大阪府大阪市北区 天神橋1-8-16,06-6356-6778
Bar Master Key,大阪府大阪市北区 中崎西1-7-9,06-6225-8706
酒菜家 友,大阪府大阪市北区 天神橋4-6-39,06-6358-1080
天使,大阪府大阪市北区 天神橋5-5-13,06-6358-5252
KPG RIVER CRUISE イタリアンクルーズ GRACE 1・2,大阪府大阪市北区 西天満2-1-18,06-7657-7409
てんつく天,大阪府大阪市北区 神山町8-7,06-6364-1766
大衆酒場 大旦那 天満本店,大阪府大阪市北区 天神橋5-7-3,06-6357-3366
老松みやもと,大阪府大阪市北区 西天満4-10-17,06-6362-7700
鶏魂 鶏魂鳥福3号店＆別館,大阪府大阪市北区 天神橋4-12-19,06-6356-1080
花れんこん,大阪府大阪市北区 浪花町4-17,06-6373-3040
唐津ん のぼせもん,大阪府大阪市北区 天神橋3-1-16,050-5462-5224
とり達,大阪府大阪市北区 中崎3-3-26,06-7505-4828
彩鶏どり,大阪府大阪市北区 天神橋5-4-10,06-6467-4919
藁焼き酒場 椛屋,大阪府大阪市北区 大淀中1-12-15,06-6450-8957
焼き鳥とおでん 一石五鳥,大阪府大阪市北区 池田町8-9,06-6948-8882
C．cafe,大阪府大阪市北区 浮田1-1-18,06-6147-8114
ブルックス,大阪府大阪市北区 中崎西4-3-25,06-6136-6211
やっぱりステーキ 南森町駅前店,大阪府大阪市北区 東天満1-10-10,06-6358-3880
小僧またおまえか。,大阪府大阪市北区 天神橋1-18-8,06-4800-4708
バー フーズ,大阪府大阪市北区 天神橋5-5-18,06-7504-3945
アリサ,大阪府大阪市北区 芝田1-6-5,06-6373-0548
ぽーと,大阪府大阪市北区 同心2-3-29,06-6353-3939
済州,大阪府大阪市北区 池田町8-19,06-6356-2941
担々麺くろおに,大阪府大阪市北区 西天満3-11-3,06-6312-5512
しまこカフェ,大阪府大阪市北区 中崎西1-7-35,06-6147-3070
葛宝 GEBAO,大阪府大阪市北区 天神橋2-4-1,06-6940-4988
ジョニーのからあげ 天満店,大阪府大阪市北区 天神橋4-12-16,06-6881-4421
鉄板ダイニング お好み焼 さくら,大阪府大阪市北区 中津3-4-33,06-6372-7508
NOWA coffee roastery,大阪府大阪市北区 西天満3-6-22,06-6335-9950
天晴,大阪府大阪市北区 堂島1-3-33,06-6459-7210
オムちゃん食堂,大阪府大阪市北区 天神橋5-6-22,06-6484-9119
まどあかり,大阪府大阪市北区 西天満3-4-13,06-6360-6010
旅人シェフのタイ食堂 KHAO,大阪府大阪市北区 天神橋6-2-5,06-7221-2394
熟成と燻製の店 GENYA,大阪府大阪市北区 天神橋4-8-2,06-6356-0729
いか焼き＆鉄板焼き 世界,大阪府大阪市北区 天神橋1-18-7,06-7509-4423
扇町うどん屋 あすろう,大阪府大阪市北区 天神橋3-8-3,06-6358-8477
たけもとや,大阪府大阪市北区 大淀中2-2-9,06-6343-0981
食堂たのし,大阪府大阪市北区 堂島浜1-2-1,06-6342-6343
弄堂生煎饅頭 南森町店,大阪府大阪市北区 東天満1-11-15,06-6357-7778
HAMPTON COURT,大阪府大阪市北区 同心2-1-16,06-6881-2180
牛串焼きゴーゴーホルモン亭,大阪府大阪市北区 天神橋5-5-29,06-6356-5565
Yvonne,大阪府大阪市北区 長柄中1-7-8,06-7220-3375
やきとり 松里,大阪府大阪市北区 堂島2-2-33,06-6459-7785
旨いとりとエビフライ のんき,大阪府大阪市北区 天神橋2-2-18,06-4309-6842
