会社名,住所,電話番号
珈琲文化堂,京都府京都市上京区 御所八幡町115,075-411-3070
ステーキダイナーアリヨシ 京都御所店,京都府京都市上京区 北小路室町401-1,075-888-1187
中立売北休憩所 食堂,京都府京都市上京区 京都御苑3,075-223-2550
河村食堂,京都府京都市上京区 靭屋町499-23,075-200-5578
カフェ デ コラソン,京都府京都市上京区 革堂町593-15,075-366-3136
酒亭 大関,京都府京都市上京区 西五辻東町78-3,075-432-0372
トラットリアデュエメッォ,京都府京都市上京区 若宮竪町78-5,075-204-2247
笑和,京都府京都市上京区 老松町103-139,075-463-0855
deico,京都府京都市上京区 東今小路町744-42,075-406-5745
やきとり しま吉,京都府京都市上京区 東石橋町30-4,075-414-3755
Latteart Junkies Roastingshop 北野天満宮店,京都府京都市上京区 紙屋川町839-3,075-463-6677
フランス料理店 RACINE,京都府京都市上京区 鳥居前町666-12,075-467-3530
御料理 はやし,京都府京都市上京区 梶井町448-61,075-213-4409
OHAYO biscuit,京都府京都市上京区 油橋詰町96-2,075-411-9179
西陣イノクマカフェ,京都府京都市上京区 大猪熊町95-1,075-203-0551
大将割烹 マルキュウ,京都府京都市上京区 俵屋町436-3,075-744-6996
ごん蔵,京都府京都市上京区 青龍町229-3,075-741-7063
素食カフェRen 堀川店,京都府京都市上京区 桝屋町28-217,075-384-8112
ラアノウミ,京都府京都市上京区 上立売町1-7,075-406-0523
ZERO,京都府京都市上京区 東西俵屋町656-10,075-756-9910
olu＿burger＿kyoto,京都府京都市上京区 荒神町109-1,075-746-4344
中華料理 大雄燕,京都府京都市上京区 森之木町462-1,075-451-4193
京料理 萬重,京都府京都市上京区大宮通今出川上ル,075-441-2131
kitocafe,京都府京都市上京区 一真町67 2F,075-241-7107
若水（wakamizu）,京都府京都市上京区 上御霊中町455-10,075-431-2203
司津屋,京都府京都市上京区 立本寺前町81-1,075-255-2819
堀川鳥岩,京都府京都市上京区 奈良物町481,075-441-4070
居酒屋 あじさい,京都府京都市上京区 相国寺門前町647-9,075-451-7301
カステラ ド パウロ,京都府京都市上京区 馬喰町897 蔵A,075-748-0505
京食 いおり,京都府京都市上京区 小山町908-8,075-354-6697
パパジョンズ 今出川本店,京都府京都市上京区 相国寺門前町642-4,075-415-2655
旬彩 克,京都府京都市上京区 武衛陣町237 2F,075-241-9614
京うまれ ごはん日和 烏丸丸太町店,京都府京都市上京区 春日町434-1,075-223-8228
Japaneseまぜ麺MARUTA,京都府京都市上京区 高島町338-3,075-748-1961
壺中珈琲店,京都府京都市上京区 笹屋町1-559-2,075-366-8748
閑々亭,京都府京都市上京区 相国寺門前町647-9,075-411-2744
半左笑門,京都府京都市上京区 玉屋町41 1F,075-414-1488
うららかふぇ,京都府京都市上京区 近衛町44 京都YMCA,075-431-0351
馳走食堂おおの,京都府京都市上京区 尼ヶ崎横町351-4,075-406-7236
Beer＆Pasta スケルツォ,京都府京都市上京区 相国寺門前町643-1,075-285-4380
Droit,京都府京都市上京区 東桜町49-1,075-256-0177
千本出水飲み処 いろは,京都府京都市上京区 福島町389-2,075-406-0770
京料理・てんぷら 天喜,京都府京都市上京区千本今出川上ル上善寺町89,075-461-4146
有職料理 萬亀楼,京都府京都市上京区猪熊通出水上ル,075-441-5020
寺町よしくら,京都府京都市上京区真如堂前町102 1F,075-256-3700
ortensia,京都府京都市上京区河原町丸太町上ル出水町274,075-254-8776
ひなた,京都府京都市上京区 上立売町1-9 ルヴェール烏丸,075-366-8854
政寿司,京都府京都市上京区 元新在家町183-1 1F,075-451-1374
喫茶 PERCH,京都府京都市上京区 智恵光院前之町230,075-417-0175
旨い処 一から十,京都府京都市上京区 若松町349 1F,075-334-5399
悠,京都府京都市上京区 千本通笹屋町上ル西側,075-461-1500
出町座のソコ,京都府京都市上京区 三芳町133 2F,075-203-9862
喫茶ゾウ,京都府京都市上京区 三丁町440-3,075-406-0245
中国酒家 西香,京都府京都市上京区 広小路下ル東桜町21-8,06-6714-5588
御所西 ばく食堂,京都府京都市上京区室町通下長者町下ル近衛町25,075-354-6848
松屋 今出川店,京都府京都市上京区今出川通室町東入今出川町332,075-417-3006
リストランテ カーサビアンカ,京都府京都市上京区今出川通寺町西入大原口町214,075-241-3023
中国菜 燕燕,京都府京都市上京区今出川通寺町西入大原口町211,075-222-1489
LION KITCHEN（ライオンキッチン）,京都府京都市上京区表町23 桝形ビル1F,075-231-2332
鳥よし,京都府京都市上京区千本通一条上ル北伊勢殿構町675,075-451-2151
カフェスター,京都府京都市上京区 下長者町通油小路西入紹巴町19,075-414-0002
COFFEE HOUSE maki,京都府京都市上京区 河原町今出川上ル青龍町211,075-222-2460
焼肉ハウス京城苑,京都府京都市上京区 今出川通小川西入中小川町241,075-431-5855
相生食堂,京都府京都市上京区 千本通出水下る尼ケ崎横町350,075-841-8001
大膳,京都府京都市上京区 千本通出水下る十四軒町403,075-821-0126
西陣ゑびや,京都府京都市上京区 大宮通五辻上る芝大宮町21,075-441-8737
初音,京都府京都市上京区 丸太町通河原町東入駒之町535,075-231-3994
松乃家,京都府京都市上京区 室町通今出川上る裏築地町96,075-451-3062
満る市,京都府京都市上京区 下長者町通新町西入藪之内町82,075-441-2251
信八,京都府京都市上京区 今出川通六軒町西入西上善寺町200,075-462-9872
中華処琢磨,京都府京都市上京区 河原町通荒神口上る宮垣町,075-252-1456
西陣大江戸,京都府京都市上京区 笹屋町千本東入笹屋町3-638,075-441-2022
文楽,京都府京都市上京区 今出川通七本松西入真盛町743,075-465-3456
登里新,京都府京都市上京区 今出川通七本松西入真盛町705,075-462-0541
らーめん キラメキノトリ,京都府京都市上京区 出水町281 永田ビル1F,075-231-2505
UENOYAMA,京都府京都市上京区 烏丸通一条上ル観三橘町58,075-451-2201
アインシュペンナー篁,京都府京都市上京区 五辻通千本東入西五辻東町62,075-451-2830
タナカコーヒ 今出川店,京都府京都市上京区 河原町通今出川下る梶井町448,075-212-7220
鶴,京都府京都市上京区 丸太町通大宮西入藁屋町536,075-842-1889
幹喫茶店,京都府京都市上京区 烏丸通今出川下る梅屋町468,075-441-1579
おもの里,京都府京都市上京区 今出川通室町西入堀出シ町309,075-451-8749
Prangipani,京都府京都市上京区 室町通鞍馬口下ル森之木町462,075-411-2245
ItalGabon,京都府京都市上京区 中町通丸太町上ル俵屋町435,075-255-9053
京都北野四恩,京都府京都市上京区 御前通今出川上る馬喰町897,075-463-0451
ShiじMa,京都府京都市上京区 油小路通一条下ル油橋詰町88,075-415-0736
西陣はしもと,京都府京都市上京区 大宮通今出川上る観世町109,075-203-4813
ラウンジ・バー クーオミディ,京都府京都市上京区 新町通中立売(御所西),075-441-4411
ル キャトーズィエム,京都府京都市上京区 伊勢屋町393-3 ポガンビル2F,075-231-7009
リーベ,京都府京都市上京区 新町通今出川上ル元新在家町178,075-431-1656
おばんざいカフェ 杢,京都府京都市上京区 東立売町203-21 グリーンハイツマリヤ 1F,075-748-0151
Indian Dining GANESHA,京都府京都市上京区 今出川町313 SAKURA BLD 3F,075-366-6122
ロイとリン,京都府京都市上京区 一真町65-3 リリーガル 1F,075-222-1831
いまから なかじん,京都府京都市上京区 烏丸今出川上る岡松町262-3,075-203-0530
Hungry SUGAR,京都府京都市上京区 大宮通今出川下る薬師町248,075-441-7169
近江牛 京都つゆしゃぶCHIRIRI（ちりり）本店,京都府京都市上京区室町通り丸太町上ル大門町265,075-222-5557
京料理 畑かく,京都府京都市上京区御霊前通鳥丸西入内構町430,075-441-0610
京町家フレンチとワイン epice,京都府京都市上京区寺町通今出川下ル真如堂前町105,075-222-2220
bar tram，，,京都府京都市上京区東町47-3 Mビル1F,050-3551-5277
BAR SO‐SO,京都府京都市上京区出水町280 フローレ御所東1F,080-1525-0500
キッチン ボナサイ,京都府京都市上京区飛鳥井町252 フォルム堀川今出川1F,075-406-1731
葵匠,京都府京都市上京区出町通桝形上ル青龍町218,075-213-3559
あざみ,京都府京都市上京区 下長者町通千本西入六番町367-3,075-463-0711
お好み天国,京都府京都市上京区 仁和寺街道七本松東入一番町85-1,075-461-2004
ぎんなん,京都府京都市上京区 一条通七本松西入る滝ケ鼻町429,075-464-2744
ちくりん,京都府京都市上京区 今出川通大宮東入元伊佐町272,075-431-1225
町家紅茶館 卯晴,京都府京都市上京区 大宮通笹屋町下ル石薬師町689-13,075-441-4772
吾妻軒,京都府京都市上京区 千本通一条上る泰童片原町661,075-463-0465
居酒や 一揆 今出川店,京都府京都市上京区 今出川通室町東入今出川町319-4,075-431-3664
家庭料理永,京都府京都市上京区 一条通御前東入西町25-6,075-465-6333
人参,京都府京都市上京区 今出川通大宮東入元伊佐町273,075-411-1721
つち福,京都府京都市上京区 千本通中立売下ル亀屋町55,075-462-1904
里空木,京都府京都市上京区 寺町通今出川上る立本寺前町81,075-254-6160
魚栄鮓,京都府京都市上京区 葭屋町通上長者町上る南俵町327,075-441-4584
福山寿し,京都府京都市上京区 黒門通上長者町下る北小大門町553,075-441-1797
ぼん,京都府京都市上京区 千本通上長者町上る百万遍町88,075-451-0166
中華そば 笑麺,京都府京都市上京区 西堀川通下立売上る四町目51,075-821-1618
中華そば・餃子専門店 なるかみ,京都府京都市上京区 千本通上立売上る花車町481,075-464-6760
めん馬鹿一代,京都府京都市上京区 丸太町通日暮西入南伊勢屋町757-2,075-812-5818
旬菜あだち,京都府京都市上京区 河原町通荒神口下る上生洲町247,075-256-0011
祭家,京都府京都市上京区 中務町491-28 ビバ丸太町1F,075-811-2992
太郎,京都府京都市上京区 小川通中立売下る下小川町187,075-431-4377
もんぶらん,京都府京都市上京区 寺町通荒神口下る松蔭町139,075-231-8722
逃現郷,京都府京都市上京区 今出川通大宮上ル観世町127-1,075-354-6866
ル・ポン,京都府京都市上京区 河原町通荒神口下ル上生洲町239,075-255-7207
Coffee  House  拾得,京都府京都市上京区 大宮通下立売下ル菱屋町815,075-841-1691
酒菜 石慶（さかな せっけい）二条城北,京都府京都市上京区 大宮通丸太町上ル1-857-3,075-842-0705
炭焼きうなぎ おぜき,京都府京都市上京区 千本通上立売下ル作庵町538,075-461-2655
Point Pour Point 府庁前店,京都府京都市上京区 丸太町通新町上ル春帯町345,075-222-1835
